order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status,package_weight_kg,on_time,delay_hours,cost_per_km
ORD-001415,CUST-02410,PRD-00503,4,2024-07-18 19:31:00,HUB-MYS,Mysuru,Mysuru,KA,570001,  ,12.327687,13.13,58 x 35 x 29,0,0,0,Express,Card,245595.0,Clear,,2.5,1.83,44.9595,Bike,Delivered,7.44,1,0.0,3.424181264280274
ORD-011808,CUST-01478,PRD-00425,4,2024-03-28 15:05:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.833633,80.933429,1.93,82x16x47,0,0,0,Standard,Cod,144255.28,Sunny,VEH-0315,1.1,0.83,-4.96,Bike,Delivered,4.28,1,0.0,-2.5699481865284977
ORD-006263,CUST-00672,PRD-00087,1,2025-02-25 13:58:00,HUB-KOC,Kochi,Ahmedabad,GJ,380001,23.031039,72.597081,1508.01,,1,0,0,Standard,Cod,4030.25,Rain,VEH-0608,54.3,45.8,4086.41,Truck,Delivered,0.56,1,0.0,2.7098029853913435
ORD-014486,CUST-03764,PRD-00327,1,2024-04-29 09:05:00,HUB-MAD,Madurai,Jaipur,RJ,302001,26.937322,75.788588,1907.42,29 x 49 x 9,0,0,0,Std,Upi,24079.72,Cloudy,VEH-0637,71.9,49.46,5082.9,Truck,Delivered,4.3,1,0.0,2.6648037663440665
ORD-001301,CUST-02012,PRD-00612,2,2025-04-19 09:44:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.120724,79.060256,4.02,50*40*40,1,1,0,Standard,Card,375101.6,Cloudy,VEH-0148,0.4,0.3,45.14,Bike,Delivered,3.04,1,0.0,11.228855721393035
ORD-013192,CUST-03041,PRD-00382,4,2024-05-19 18:23:00,HUB-HYD,Hyderabad,Kochi,KL,682001,9.971583,76.255975,858.79,15 x 11 x 22,0,0,0,Std,Prepaid,375942.4,Cloudy,VEH-0616,36.1,26.6,2492.32,Truck,Delivered,72.76,1,0.0,2.902129740681657
ORD-004163,CUST-01638,PRD-00120,1,2025-01-23 21:31:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.385564,78.527199,4.3,67x50x32,1,0,0,Standard,Upi,60126.45,Clear,VEH-0456,2.3,1.5,157.89,Van,In Transit,40.01,1,0.0,36.71860465116279
ORD-011568,CUST-00693,PRD-00049,1,2025-01-03 08:23:00,HUB-KOC,Kochi,Coimbatore,TN,641001,10.99812,76.954535,140.43,77x14x41,1,0,0,Standard,Prepaid,4960.93,Thunderstorm,VEH-0525,11.5,8.37,247.2,Van,In Transit,1.0,1,0.0,1.760307626575518
ORD-001963,CUST-01346,PRD-00260,2,2025-04-15 09:05:00,HUB-MUM,Mumbai,Kolkata,WB,700001,22.622483,88.37837,1657.34,,1,0,0,Standard,Cod,22814.38,Rain,VEH-0615,50.2,40.9,4847.38,Truck,Delivered,216.94,1,0.0,2.9247951536799937
ord-001413,CUST-01404,PRD-00041,2,2024-11-21 07:44:00,HUB-KOL,Kolkata,Jaipur,RJ,302001,26.896242,75.798948,1356.12,55*14*26,0,0,0,Std,Prepaid,281605.24,Clear,VEH-0603,46.3,33.92,3671.99,Truck,Delivered,3.56,1,0.0,2.7077176061115535
ORD-011903,CUST-02474,PRD-00001,3,2025-06-06 00:00:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.027629,77.490447,12.89,63*50*21,1,0,0,Economy,Prepaid,439114.08,Cloudy,VEH-0157,1.7,1.14,30.83,Bike,In Transit,1.98,1,0.0,2.3917765709852596
ORD-006332,CUST-02991,PRD-00397,3,2024-06-03 21:31:00,HUB-AHM,Ahmedabad,Delhi,DL,110001,28.643617,77.203894,778.02,,1,0,0,Standard,Cod,564636.9,Heavy Rain,VEH-0592,34.0,22.05,2225.74,,Delivered,47.55,1,0.0,2.8607747872805325
ORD-004234,CUST-00482,PRD-00083,4,2025-05-02 18:23:00,HUB-CHE,Chennai,Visakhapatnam,AP,530001,17.714564,83.190886,602.66,77x34x50,0,0,0,Economy,Card,125925.68,Clear,VEH-0622,25.2,17.55,1712.95,Truck,In Transit,11.08,1,0.0,2.842315733581124
ORD-011343,CUST-01571,PRD-00259,2,2025-01-07 08:58:00,HUB-MYS,Mysuru,Pune,MH,411001,18.548573,73.833617,757.46,63*16*13,1,0,0,Express,Cod,297980.38,Heavy Rain,VEH-0698,24.1,22.86,2497.2,Truck,In Transit,239.34,1,0.0,3.2968077522245394
ORD-007027,CUST-02244,PRD-00833,1,2024-06-06 16:05:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.104083,79.047518,6.27,74 x 12 x 46,1,0,0,Standard,Cod,188066.56,Clear,VEH-0353,1.2,1.1,16.04,Bike,Delivered,3.02,1,0.0,2.558213716108453
ORD-004172,CUST-03505,PRD-00384,3,2025-03-28 14:58:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.519266,88.260183,12.19,15*48*37,0,0,0,Standard,Upi,297638.61,Rain,VEH-0182,2.8,1.97,,Bike,Returned,21.33,1,0.0,
ORD-002621,CUST-01695,PRD-00790,3,,HUB-MYS,Mysuru,Bengaluru,KA,560001,12.960448,77.617438,129.32,,0,0,0,Standard,Prepaid,473406.18,Cloudy,VEH-0462,5.6,4.58,335.56,Van,Delivered,9.63,1,0.0,2.5948035879987628
ORD-004244,CUST-04889,PRD-00636,3,2024-05-27 14:23:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.157831,79.072901,2.08,11x28x12,0,1,1,Standard,Cod,374414.19,Clear,VEH-0234,0.7,0.61,40.45,Bike,Delivered,5.43,1,0.0,19.447115384615387
ORD-008435,CUST-04159,PRD-00123,3,2024-06-05 16:58:00,HUB-GUW,Guwahati,Mumbai,MH,400001,19.045902,72.916235,2084.13,19 x 31 x 14,1,0,0,Economy,Prepaid,82216.59,Cloudy,VEH-0674,61.0,56.63,5646.59,Truck,Delivered,57.24,1,0.0,2.7093271532965795
ORD-003554,CUST-00259,PRD-00217,4,2024-10-31 19:17:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.105488,78.986575,11.45,89*59*44,1,0,0,Sameday,Cod,561673.64,Heavy Rain,VEH-0488,3.4,2.93,1090.94,Van,Delivered,415.96,1,0.0,95.27860262008734
ORD-009063,CUST-04519,PRD-00750,2,2025-07-01 00:00:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,,72.582199,7.48,42x47x48,0,0,0,Standard,Card,114285.14,Clear,VEH-0333,0.8,0.62,26.44,Bike,Delivered,,1,0.0,3.53475935828877
ORD-004000,CUST-04052,PRD-00329,4,2024-01-15 13:17:00,HUB-CHE,Chennai,Delhi,DL,110001,28.622693,77.232553,1756.32,48x15x15,0,0,0,Express,Cod,297450.12,Cloudy,VEH-0710,13.4,9.78,17002.93,Air Cargo,In Transit,23.4,1,0.0,9.680997768060491
ORD-010864,CUST-03642,PRD-00348,1,2024-01-29 19:23:00,HUB-MAD,Madurai,Visakhapatnam,AP,530001,17.68587,83.229799,1024.01,53*33*38,0,0,0,Standard,Prepaid,154211.27,Cloudy,VEH-0474,37.7,27.64,1871.8,Van,Delivered,3.53,1,0.0,1.8279118367984688
ORD-008337,CUST-04961,PRD-00373,4,2024-02-16 06:05:00,HUB-COI,Coimbatore,Mysuru,KA,570001,12.290998,76.651826,145.5,,0,0,0,Economy,Upi,601887.28,Cloudy,VEH-0537,7.8,5.67,363.37,Van,Returned,30.68,1,0.0,2.497388316151203
ORD-014925,CUST-02397,PRD-00059,3,2024-12-17 06:23:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.321167,78.373801,13.93,49*30*20,0,0,0,Std,Cod,326210.82,Clear,VEH-0381,0.3,0.3,24.36,Bike,Delivered,1.68,1,0.0,1.7487437185929648
ORD-011268,CUST-02157,PRD-00189,2,2025-05-16 16:58:00,HUB-BEN,Bengaluru,Nagpur,MH,440001,21.186941,79.130117,927.94,30 x 40 x 39,1,0,0,Standard,Prepaid,174183.0,Thunderstorm,VEH-0406,31.1,27.35,1760.64,Van,Pending,32.9,1,0.0,1.897364053710369
ORD-013084,CUST-00397,PRD-00149,2,2025-04-28 11:12:00,HUB-COI,Coimbatore,Visakhapatnam,AP,530001,17.680575,83.220095,1001.9,48 x 57 x 10,0,0,0,Economy,Prepaid,47873.38,Clear,VEH-0656,37.0,26.49,2810.42,Truck,Delivered,54.0,1,0.0,2.8050903283760857
ORD-003136,CUST-01102,PRD-00025,4,2024-05-21 07:58:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,12.887588,77.633503,,85x59x26,0,0,0,Standard,Prepaid,455347.16,Rain,VEH-0270,1.0,0.65,106.36,Bike,Delivered,3.32,1,0.0,
ORD-012332,CUST-01979,PRD-00137,4,2024-04-20 18:17:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.742549,80.963797,11.71,,0,0,0,Standard,Cod,687941.84,Clear,VEH-0456,2.3,1.51,297.46,Van,Delivered,128.16,1,0.0,25.402220324508964
ORD-011117,CUST-03501,PRD-00417,4,2025-01-30 09:23:00,HUB-AHM,Ahmedabad,Bengaluru,KA,560001,12.92477,77.608205,1242.39,84*40*16,1,0,0,Economy,Cod,608935.36,Thunderstorm,VEH-0632,48.7,39.5,3342.01,Truck,Delivered,2.6,1,0.0,2.689984626405557
ORD-006907,CUST-01666,PRD-00797,2,2024-01-29 20:31:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.558434,76.939874,13.89,65*56*36,0,0,0,Standard,Prepaid,315548.96,Heavy Rain,VEH-0336,3.1,2.29,56.69,Bike,Delivered,5.54,1,0.0,4.081353491720662
ORD-009478,CUST-02508,PRD-00120,2,2025-10-03 08:58:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.442667,77.042931,2.46,27*19*16,1,0,0,Express,Upi,120252.9,Clear,VEH-0467,1.0,0.73,202.35,Van,Delivered,80.02,1,0.0,82.2560975609756
ORD-005894,CUST-03424,PRD-00441,4,2024-09-12 12:00:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.056091,72.665017,10.28,82x10x30,0,0,0,Express,Upi,187677.52,Clear,VEH-0716,9.5,6.23,357.15,Air Cargo,Delivered,6.76,1,0.0,34.742217898832685
ORD-003061,CUST-00718,PRD-00552,4,2024-01-08 17:17:00,HUB-DEL,Delhi,Visakhapatnam,AP,530001,17.671685,83.263915,1364.49,84*32*46,0,1,1,Std,Prepaid,17395.92,Clear,VEH-0720,10.6,9.11,13239.22,Air Cargo,Returned,15.36,1,0.0,9.702687450989014
 ORD-001289 ,CUST-01357,PRD-00312,3,2024-02-16 18:17:00,HUB-JAI,Jaipur,Pune,MH,411001,18.556669,73.868747,949.66,35x30x6,1,0,0,Standard,Upi,8199.9,Clear,VEH-0624,29.4,24.82,,Truck,In Transit,37.05,1,0.0,
ORD-014058,CUST-00658,PRD-00087,2,2024-12-23 09:44:00,HUB-MUM,Mumbai,Mumbai,MH,400001,18.967622,72.961908,14.95,20 x 15 x 18,1,0,0,Standard,Cod,8060.5,Sunny,VEH-0388,0.9,0.7,21.62,Bike,Delivered,1.12,1,0.0,1.4461538461538463
ORD-010072,CUST-00888,PRD-00790,1,2025-09-03 08:31:00,HUB-BEN,Bengaluru,Mysuru,KA,570001,12.339956,76.606824,128.13,26x36x48,0,0,0,Standard,Prepaid,157802.06,Heavy Rain,VEH-0520,7.1,6.0,287.25,Van,Delivered,3.21,1,0.0,2.241863732147038
ORD-008181,CUST-04348,PRD-00085,1,2024-06-23 06:44:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,22.995765,72.576936,3.03,20*42*50,1,0,0,Economy,Card,46235.94,Clear,VEH-0043,0.7,,9.56,Drone,Delivered,2.29,0,,3.1551155115511555
ORD-007501,CUST-01315,PRD-00185,1,2024-04-22 00:00:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.575962,88.295571,7.03,81 x 27 x 41,1,0,0,Standard,Cod,19561.0,Clear,VEH-0179,1.3,0.99,64.46,Bike,Delivered,15.43,1,0.0,9.169274537695589
ORD-010427,CUST-03369,PRD-00673,4,2025-01-12 00:00:00,HUB-LUC,Lucknow,Ahmedabad,GJ,380001,22.986666,72.547494,949.16,87 x 27 x 31,1,1,0,Express,Prepaid,267318.0,Cloudy,VEH-0605,33.5,25.07,28130.23,Truck,Delivered,14203.8,1,0.0,29.636973745206287
ORD-000178,CUST-04351,PRD-00545,2,2025-10-06 10:00:00,HUB-DEL,Delhi,Mysuru,KA,570001,12.280005,76.604319,1817.33,78 x 44 x 18,1,1,0,Same-Day,Cod,222493.22,Clear,VEH-0705,11.9,9.74,17851.14,Air Cargo,Delivered,4.66,1,0.0,9.822728948512378
ORD-013734,CUST-01588,PRD-00634,1,2024-11-28 08:31:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.05828,76.960485,4.64,,0,1,1,Std,Cod,146602.69,Clear,VEH-0318,0.9,0.66,29.14,Bike,Cancelled,4.63,1,0.0,6.280172413793104
ORD-014695,CUST-03227,PRD-00480,2,2024-11-29 13:17:00,HUB-COI,Coimbatore,Kochi,KL,682001,9.931621,76.267638,142.2,50*55*19,0,0,0,Standard,Card,146864.38,Sunny,VEH-0571,6.2,4.81,312.35,Van,Delivered,1.12,1,0.0,2.196554149085795
ORD-003966,CUST-03691,PRD-00231,3,2024-04-03 20:17:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.281567,76.679126,4.6,,1,0,0,Standard,Prepaid,462300.15,Sunny,VEH-0464,1.7,1.3,434.42,Van,In Transit,197.85,1,0.0,94.43913043478263
ORD-008920,CUST-03365,PRD-00060,4,2025-03-14 19:12:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.019201,72.995162,13.87,81*45*5,0,0,0,Std,Card,515525.84,Clear,VEH-0180,1.0,0.95,11.78,Bike,Delivered,7.36,1,0.0,0.8493150684931506
ORD-006174,CUST-04835,PRD-00298,2,2024-08-30 17:44:00,HUB-AHM,Ahmedabad,Nagpur,MH,440001,21.116181,79.124066,707.63,,1,0,0,Exp,Prepaid,182281.22,Sunny,VEH-0699,25.2,21.03,2289.65,Truck,In Transit,175.34,1,0.0,3.2356598787501945
ORD-013314,CUST-02893,PRD-00771,4,2024-02-18 07:44:00,HUB-CHE,Chennai,Visakhapatnam,AP,530001,17.649802,83.256393,600.26,10*10*48,1,0,0,Standard,Upi,430947.4,Cloudy,VEH-0602,24.6,17.9,1682.14,Truck,Delivered,15.28,1,0.0,2.802352313997268
ORD-003797,CUST-01346,PRD-00680,4,2025-04-20 06:44:00,HUB-CHE,Chennai,Coimbatore,TN,641001,10.984182,76.956077,429.38,79x25x12,0,1,0,Economy,Prepaid,450010.12,,VEH-0681,15.7,13.44,29172.84,Truck,Delivered,15531.28,1,0.0,67.94177651497507
ORD-014816,CUST-01867,PRD-00134,2,2025-02-19 12:23:00,HUB-COI,Coimbatore,Kochi,KL,682001,9.923652,76.303122,140.95,62 x 57 x 23,1,0,0,Standard,Cod,284574.06,Cloudy,VEH-0579,8.4,5.41,361.11,Van,Returned,39.4,1,0.0,2.5619723306136932
ORD-009034,CUST-02114,PRD-00165,1,2025-06-04 17:17:00,HUB-BEN,Bengaluru,Visakhapatnam,AP,530001,17.642319,83.169158,791.79,63x21x47,1,0,0,Standard,Prepaid,7204.9,Thunderstorm,VEH-0646,33.9,26.76,2222.29,Truck,Delivered,22.64,1,0.0,2.8066659088899835
ORD-004953,CUST-01730,PRD-00797,3,2024-09-22 00:00:00,HUB-HYD,Hyderabad,Chandigarh,CH,160017,30.702007,76.769447,1490.94,14*21*48,0,0,0,Standard,Cod,473323.44,-,VEH-0610,64.6,43.68,4018.59,Truck,Returned,8.31,1,0.0,2.6953398527103705
ORD-004523,CUST-00571,PRD-00010,1,2024-11-01 19:17:00,HUB-MYS,Mysuru,Delhi,DL,110001,28.625826,77.218729,1816.81,45x50x15,1,0,0,Standard,Prepaid,90694.89,Heavy Rain,VEH-0641,57.0,47.79,4828.24,Truck,Cancelled,2.87,1,0.0,2.6575371117508158
ORD-001386,CUST-04026,PRD-00476,2,2025-02-06 17:58:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.226355,76.628718,7.81,33 x 50 x 14,1,0,0,Same-Day,Upi,65941.18,Fog,VEH-0220,3.1,2.63,320.28,Bike,In Transit,2.74,1,0.0,41.0089628681178
ORD-005213,CUST-00706,PRD-00021,1,2025-11-04 18:12:00,HUB-CHE,Chennai,Hyderabad,TS,500001,17.420159,78.456248,520.08,,1,0,0,Economy,Prepaid,156779.64,Cloudy,VEH-0618,22.2,15.38,1496.55,Truck,Delivered,1.41,1,0.0,2.8775380710659895
ORD-003783,CUST-01610,PRD-00773,3,2025-06-20 06:44:00,HUB-MUM,Mumbai,Delhi,DL,110001,28.658105,77.212276,1152.73,12x30x5,0,0,0,Std,Cod,281106.87,Fog,VEH-0591,38.5,32.35,3103.29,Truck,In Transit,11.52,1,0.0,2.692122179521657
ORD-002356,CUST-01389,PRD-00052,2,2024-10-30 00:00:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.792831,81.024479,9.81,,1,0,0,Standard,Cod,129533.18,Rain,VEH-0313,2.0,1.57,0.92,Bike,Delivered,3.62,1,0.0,0.09378185524974515
ORD-011377,CUST-03722,PRD-00161,1,2025-12-03 17:58:00,HUB-CHA,Chandigarh,Bengaluru,KA,560001,12.987146,77.626743,1975.2,74 x 45 x 38,1,0,0,Standard,Card,11000.31,Fog,VEH-0693,75.1,58.63,5358.48,Truck,Delivered,44.21,1,0.0,2.712879708383961
ORD-004761,CUST-03068,PRD-00411,3,,HUB-NAG,Nagpur,Nagpur,MH,440001,21.106186,79.043242,6.41,41x14x39,1,0,0,Express,Cod,430820.4,Rain,VEH-0515,4.7,4.04,150.95,Van,In Transit,46.62,1,0.0,23.549141965678626
ORD-001266,CUST-01037,PRD-00720,4,2024-12-04 21:17:00,HUB-KOC,Kochi,Nagpur,MH,440001,21.158115,79.073828,1283.93,,0,1,0,Economy,Card,616046.72,Cloudy,VEH-0688,35.5,30.59,24770.46,Truck,Returned,11829.64,1,0.0,19.292687296036387
ORD-004471,CUST-03410,PRD-00319,2,2024-07-23 12:00:00,HUB-KOC,Kochi,Kochi,KL,682001,9.953525,76.379154,12.5,,0,0,0,Standard,Prepaid,106546.36,Clear,VEH-0296,1.0,0.88,53.06,Bike,Returned,9.1,1,0.0,4.244800000000001
ord-003204,CUST-03169,PRD-00061,1,2024-03-21 00:00:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.038465,76.962182,2.51,86*58*6,1,0,0,Express,Prepaid,160278.54,Clear,VEH-0079,0.4,0.3,96.5,Drone,Cancelled,2.96,1,0.0,38.44621513944224
ord-008712,CUST-01622,PRD-00333,1,2024-10-06 13:31:00,HUB-KOC,Kochi,Jaipur,RJ,302001,26.870523,75.746119,1884.36,86x59x17,0,0,0,Standard,Cod,118987.09,Clear,VEH-0695,48.4,42.93,5042.9,Truck,Delivered,24.35,1,0.0,2.676187140461483
ORD-011378,CUST-03133,PRD-00433,1,2024-06-17 17:00:00,HUB-GUR,Gurugram,Lucknow,UP,226001,26.82504,80.900372,422.62,,0,0,0,Exp,Prepaid,49556.42,Clear,VEH-0662,19.3,13.21,1229.92,Truck,Delivered,0.57,1,0.0,2.91022668117931
ORD-014101,CUST-02224,PRD-00720,4,2025-05-13 19:00:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.406178,85.727572,15.87,90*30*40,0,1,0,Same-Day,Cod,616046.72,Heavy Rain,VEH-0718,11.7,8.13,21967.1,Air Cargo,Delivered,11829.64,1,0.0,1384.1902961562696
ORD-006168,CUST-04673,PRD-00058,3,2024-02-24 10:31:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.237895,76.699606,9.18,22x45x24,0,0,0,Standard,Cod,488937.81,Cloudy,VEH-0297,1.5,,54.82,Bike,Delivered,5.7,0,,5.971677559912854
ORD-009103,CUST-00420,PRD-00121,2,2024-10-01 11:17:00,HUB-BHU,Bhubaneswar,Chennai,TN,600001,13.115204,80.261304,993.99,64x27x33,1,0,0,Express,Upi,240895.32,,VEH-0702,9.9,9.04,9788.11,Air Cargo,Delivered,41.54,1,0.0,9.847292226279944
ORD-002850,CUST-02934,PRD-00279,1,2024-05-16 00:00:00,HUB-CHE,Chennai,Ahmedabad,GJ,380001,23.047627,72.599006,1372.3,57*26*12,0,0,0,Express,Cod,6531.24,Clear,VEH-0720,11.8,8.94,13468.55,Air Cargo,Delivered,106.03,1,0.0,9.814581359760986
ORD-009996,CUST-02651,PRD-00221,3,2025-04-25 13:17:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.853174,75.875313,10.93,45*37*39,1,0,0,Express,Card,192511.8,Cloudy,,2.7,1.97,322.13,Van,Delivered,123.09,1,0.0,29.47209515096066
ORD-013112,CUST-04860,PRD-00596,4,2025-02-26 20:17:00,HUB-CHE,Chennai,Chennai,TN,600001,13.020379,80.24031,7.67,12x45x35,1,1,1,Exp,Prepaid,699354.8,Heavy Rain,VEH-0154,3.4,2.6,43.79,Bike,Delivered,10.84,1,0.0,5.709256844850065
ORD-008498,CUST-03258,PRD-00001,2,2024-12-29 17:17:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.209099,91.788378,8.87,10x55x50,1,0,0,Eco,Card,292742.72,Fog,VEH-0162,2.7,1.79,54.45,,Delivered,1.32,1,0.0,6.138669673055244
ORD-012641,,PRD-00259,1,2024-12-05 16:17:00,HUB-GUR,Gurugram,Pune,MH,411001,18.498239,73.863799,1153.48,,1,0,0,Standard,Card,148990.19,Heavy Rain,VEH-0593,44.5,,3358.44,Truck,Delivered,119.67,0,,2.911571938828588
ORD-005614,CUST-02224,PRD-00537,4,2024-05-10 17:12:00,HUB-LUC,Lucknow,Coimbatore,TN,641001,11.033789,76.917989,1808.21,29x49x25,0,0,0,Standard,Prepaid,100582.0,Rain,VEH-0678,63.2,52.11,4799.06,Truck,Delivered,4.4,1,0.0,2.6540390773195592
ORD-006117,CUST-04251,PRD-00362,1,2024-10-11 07:44:00,HUB-JAI,Jaipur,Lucknow,UP,226001,26.880981,80.995365,516.44,,0,0,0,Economy,Upi,169016.21,Clear,VEH-0620,21.6,15.43,1499.76,Truck,Cancelled,8.76,1,0.0,2.9040353187204704
ORD-008004,CUST-04500,PRD-00659,4,2024-09-26 21:05:00,HUB-MAD,Madurai,Bengaluru,KA,560001,12.976695,77.600738,343.99,,0,1,0,Exp,Card,740405.12,Cloudy,VEH-0641,15.7,11.92,3303.77,Truck,In Transit,1305.76,1,0.0,9.60426175179511
ORD-013536,CUST-01865,PRD-00639,4,2024-05-20 16:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.650351,83.200327,4.49,72x50x37,0,1,0,Express,Upi,157677.64,Rain,VEH-0600,4.4,4.03,5480.27,Truck,Returned,2963.16,1,0.0,1220.5501113585747
ORD-007929,CUST-02052,PRD-00679,1,2025-12-04 06:23:00,HUB-VIS,Visakhapatnam,Chandigarh,CH,160017,30.687325,76.819891,1583.67,,1,1,0,Standard,Cod,110104.51,Thunderstorm,VEH-0645,45.0,40.54,5633.98,Truck,In Transit,789.83,1,0.0,3.557546711120372
ORD-008035,CUST-01757,PRD-00818,3,2024-12-11 09:05:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.816443,75.753221,11.19,,1,0,0,Standard,Prepaid,375850.77,Rain,VEH-0247,2.9,2.12,46.17,Bike,Delivered,-11.43,1,0.0,4.126005361930296
ORD-004337,CUST-01537,PRD-00625,1,2024-09-22 06:44:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.349726,76.549521,11.46,28 x 58 x 34,1,1,1,Economy,Prepaid,123080.52,Heavy Rain,VEH-0160,3.2,2.95,34.94,Bike,Delivered,4.38,1,0.0,3.0488656195462474
ORD-002693,CUST-03685,PRD-00554,4,2025-01-16 11:31:00,HUB-GUW,Guwahati,Pune,MH,411001,18.490568,73.817904,2027.31,18 x 59 x 13,0,1,1,Standard,Prepaid,198093.76,Heavy Rain,VEH-0716,18.7,13.11,19508.46,Air Cargo,In Transit,1.32,1,0.0,9.622830252896696
ORD-001267,CUST-04113,PRD-00372,1,2025-12-01 21:31:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.088424,72.679803,13.29,,0,0,0,Std,Card,46885.01,Thunderstorm,VEH-0181,4.7,3.11,78.63,Bike,Delivered,20.44,1,0.0,5.9164785553047405
ORD-005544,CUST-02618,PRD-00398,3,2024-07-17 20:44:00,HUB-MUM,Mumbai,Madurai,TN,625001,9.916955,78.121609,1164.08,71*28*15,0,0,0,Std,Prepaid,481428.84,Clear,VEH-0639,36.9,29.2,3161.31,Truck,Delivered,-12.69,1,0.0,2.7157154147481273
ORD-000395,CUST-04538,PRD-00581,4,2025-01-22 08:58:00,HUB-JAI,Jaipur,Kolkata,WB,700001,22.535286,88.322394,1355.52,14x36x45,1,1,0,Standard,Cod,674499.88,Clear,VEH-0599,37.5,32.66,3683.49,Truck,Pending,1.68,1,0.0,2.717399964589235
ORD-006855,CUST-01789,PRD-00481,3,2024-01-12 07:23:00,HUB-MYS,Mysuru,Hyderabad,TS,500001,17.432996,78.527049,606.16,17*42*31,1,0,0,Express,Cod,131035.59,Clear,VEH-0612,27.8,18.2,1700.19,Truck,Pending,-3.84,1,0.0,2.80485350402534
ORD-009237,CUST-00729,PRD-00730,2,2025-03-24 00:00:00,HUB-GUW,Guwahati,Pune,MH,411001,18.4912,73.865706,2022.83,61x52x8,1,1,0,Standard,Upi,44282.68,Clear,VEH-0691,58.7,54.47,8726.14,Truck,Delivered,1841.42,1,0.0,4.313827657292012
ORD-001926,CUST-02741,PRD-00833,4,2024-05-05 11:31:00,HUB-JAI,Jaipur,Ahmedabad,GJ,380001,23.022652,72.550563,541.72,59*17*26,1,0,0,Express,Cod,752266.24,Fog,VEH-0608,23.1,16.13,1572.52,Truck,Delivered,12.08,1,0.0,2.902828029240198
ORD-006382,CUST-04856,PRD-00682,4,,HUB-PUN,Pune,Pune,MH,411001,18.535425,73.972819,12.36,45x18x7,0,1,0,Express,Cod,239063.6,Clear,VEH-0695,4.0,3.42,5008.74,Truck,Delivered,2691.92,1,0.0,405.2378640776699
ord-003664,CUST-03219,PRD-00836,3,2025-02-16 15:17:00,HUB-KOL,Kolkata,Jaipur,RJ,302001,26.869491,75.750158,1359.81,,0,0,0,Standard,Upi,544070.52,Thunderstorm,VEH-0590,36.7,33.98,3684.39,Truck,Cancelled,,1,0.0,2.709488825644759
ORD-012009,CUST-03765,PRD-00447,1,2025-04-08 13:12:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.874979,80.907612,4.95,49x40x43,1,0,0,Standard,Cod,167200.09,Cloudy,VEH-0113,0.7,0.56,42.41,Drone,Delivered,1.33,1,0.0,8.567676767676767
ORD-008480,CUST-04103,PRD-00346,4,2024-02-11 08:05:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.727309,,5.57,65x49x40,1,0,0,Economy,Prepaid,12150.2,Cloudy,VEH-0504,1.6,1.23,122.4,Van,Delivered,53.16,1,0.0,21.974865350089768
ORD-013285,CUST-01430,PRD-00138,3,2024-05-21 13:12:00,HUB-HYD,Hyderabad,Mysuru,KA,570001,12.298713,76.686698,597.72,14x10x35,0,0,0,Exp,Prepaid,214742.22,Rain,VEH-0600,25.1,16.47,1745.06,Truck,In Transit,48.09,1,0.0,2.919527537977648
