route_id,seq,lat,lon,ts,speed_kmph
RTE-02214,6,28.371595,76.834251,2025-05-01 13:05:00,48.3
RTE-02214,7,28.334745,76.841694,2025-01-05 13:30:00,40.6
RTE-02214,8,28.331584,76.852327,2025-01-05 12:49:00,33.2
RTE-02214,9,28.344547,76.876436,2025-05-01 12:24:00,68.0
RTE-02214,10,28.307585,76.856161,2025-05-01 14:51:00,31.9
RTE-02214,11,28.334172,76.862008,2025-05-01 14:00:00,36.5
RTE-02215,1,11.056863,76.984471,2025-01-04 08:31:00,42.2
RTE-02215,2,11.076506,76.936389,2025-04-01 08:48:00,27.4
RTE-02215,3,11.116267,76.916163,2025-04-01 09:05:00,12.4
RTE-02216,1,21.140203,79.121579,2024-03-02 18:31:00,37.1
RTE-02216,2,21.123736,79.101909,2024-03-02 18:37:00,21.7
RTE-02216,3,21.153355,79.14467,2024-02-03 18:59:00,30.1
RTE-02217,1,26.936693,75.795369,2024-09-30 00:00:00,26.5
RTE-02217,2,26.91009,75.79602,2024-09-30 08:22:00,44.3
RTE-02217,3,26.870763,75.765058,2024-09-30 08:44:00,27.3
RTE-02218,1,30.78219,76.806701,2025-02-16 18:17:00,35.7
RTE-02218,2,30.750539,76.822414,2025-02-16 18:32:00,49.7
RTE-02218,3,30.727828,76.871112,2025-02-16 18:43:00,29.9
RTE-02218,4,30.693065,76.901436,2025-02-16 18:50:00,36.2
RTE-02218,5,30.690813,76.875806,2025-02-16 18:45:00,23.3
RTE-02218,6,30.641657,76.830467,2025-02-16 19:02:00,38.2
RTE-02219,1,18.550526,73.901282,2025-03-02 00:00:00,30.1
RTE-02219,2,18.519839,73.864972,2025-02-03 16:12:00,29.9
RTE-02219,3,18.493728,73.906564,2025-02-03 16:14:00,16.5
RTE-02219,4,18.53823,73.939204,2025-02-03 16:49:00,18.3
RTE-02219,5,18.580997,73.951597,2025-02-03 16:34:00,20.7
RTE-02219,6,18.535526,73.909226,2025-02-03 16:18:00,46.7
RTE-02219,7,18.526246,73.923141,2025-02-03 16:34:00,47.8
RTE-02219,8,18.498477,73.910367,2025-02-03 18:18:00,23.0
RTE-02219,9,18.453341,73.940053,2025-02-03 18:14:00,25.7
RTE-02219,10,18.411522,73.931724,2025-02-03 18:04:00,20.0
RTE-02219,11,18.450942,73.973188,2025-03-02 19:08:00,12.6
RTE-02220,1,21.184242,79.128111,2025-05-04 00:00:00,49.5
RTE-02220,2,21.158227,79.12006,2025-05-04 21:15:00,17.4
RTE-02220,3,21.202924,79.103461,2025-04-05 21:38:00,38.0
RTE-02220,4,21.177881,79.088224,2025-04-05 21:36:00,35.9
RTE-02220,5,21.170145,79.056266,2025-04-05 21:24:00,27.0
RTE-02221,1,10.996112,76.958434,2024-04-21 06:58:00,51.1
RTE-02221,2,11.025281,76.947321,2024-04-21 00:00:00,12.7
RTE-02221,3,11.055532,76.927537,2024-04-21 07:24:00,39.0
RTE-02221,4,11.078146,76.973606,2024-04-21 07:07:00,30.1
RTE-02221,5,11.091386,76.985526,2024-04-21 07:58:00,35.7
RTE-02221,6,11.045537,77.007921,2024-04-21 08:18:00,26.8
RTE-02221,7,11.002156,77.002126,2024-04-21 08:46:00,38.8
RTE-02221,8,10.975375,77.026259,2024-04-21 07:40:00,22.4
RTE-02221,9,10.957641,77.008934,2024-04-21 08:42:00,51.1
RTE-02221,10,10.929812,77.051188,2024-04-21 07:34:00,35.4
RTE-02221,11,10.958961,77.029903,2024-04-21 08:18:00,12.5
RTE-02221,12,10.933686,76.995886,2024-04-21 10:38:00,41.1
RTE-02221,13,,77.009302,2024-04-21 00:00:00,36.4
RTE-02222,1,22.525642,88.405342,2025-04-27 00:00:00,43.1
RTE-02222,2,22.511827,88.409075,2025-04-27 07:49:00,31.3
RTE-02222,3,22.558886,88.430886,2025-04-27 07:51:00,30.8
RTE-02222,4,22.572111,88.412917,2025-04-27 07:55:00,21.4
RTE-02222,5,22.589657,88.39552,2025-04-27 08:07:00,24.4
RTE-02222,6,22.566695,88.367032,2025-04-27 08:11:00,25.7
RTE-02222,7,22.570533,88.385966,2025-04-27 08:13:00,36.1
RTE-02222,8,22.564783,88.42934,2025-04-27 09:23:00,25.1
RTE-02222,9,22.538977,88.40977,2025-04-27 08:11:00,9.8
RTE-02222,10,22.526815,88.446777,2025-04-27 08:43:00,30.9
RTE-02223,1,20.30941,85.855976,2024-09-17 21:31:00,15.9
RTE-02223,2,20.282154,85.83204,2024-09-17 21:42:00,42.1
RTE-02223,3,20.234125,85.806567,2024-09-17 21:57:00,42.1
RTE-02223,4,20.254212,85.785768,2024-09-17 21:40:00,34.6
RTE-02223,5,20.277742,85.766679,2024-09-17 21:43:00,16.0
RTE-02223,6,20.254002,85.807912,2024-09-17 22:56:00,25.5
RTE-02223,7,20.292569,85.771842,2024-09-17 22:37:00,8.1
RTE-02223,8,20.265354,85.752753,2024-09-17 23:02:00,37.5
RTE-02223,9,20.288723,85.780213,2024-09-17 23:31:00,45.6
RTE-02223,10,20.281114,85.731563,2024-09-17 23:01:00,23.8
RTE-02223,11,20.304704,85.779415,2024-09-17 23:21:00,35.1
RTE-02224,1,9.92673,76.285176,2025-05-14 07:23:00,50.8
RTE-02224,2,9.935281,76.300052,2025-05-14 00:00:00,31.2
RTE-02224,3,9.924724,76.339417,2025-05-14 07:31:00,21.1
RTE-02224,4,9.950215,76.363612,2025-05-14 07:47:00,51.1
RTE-02225,1,17.352845,78.467019,2024-12-03 06:12:00,30.9
RTE-02225,2,17.400766,78.463634,2024-12-03 06:22:00,3.6
RTE-02225,3,17.400626,78.451512,2024-12-03 06:18:00,
RTE-02225,4,17.42406,78.420625,2024-12-03 07:00:00,50.3
RTE-02225,5,,78.455015,2024-12-03 06:56:00,37.0
RTE-02225,6,17.481452,78.448628,2024-03-12 06:42:00,42.7
RTE-02225,7,,78.419847,2024-03-12 06:30:00,26.7
RTE-02225,8,17.428794,78.438683,2024-12-03 07:43:00,44.4
RTE-02225,9,17.380089,78.439103,2024-12-03 07:24:00,
RTE-02226,1,20.254236,85.780868,2025-12-01 10:17:00,33.6
RTE-02226,2,20.232184,85.772986,2025-12-01 10:26:00,41.6
RTE-02226,3,20.221608,85.802603,2025-12-01 10:53:00,28.5
RTE-02226,4,20.195264,85.795409,2025-01-12 00:00:00,26.3
RTE-02227,1,21.150892,79.089078,2025-04-05 12:00:00,34.0
RTE-02227,2,21.14385,79.054427,2025-04-05 12:07:00,27.7
RTE-02227,3,21.157778,79.035175,2025-05-04 12:12:00,31.3
RTE-02227,4,,79.006645,2025-05-04 12:21:00,17.4
RTE-02227,5,21.206677,79.023274,2025-04-05 12:20:00,25.5
RTE-02227,6,21.186171,79.017763,2025-04-05 12:45:00,47.7
RTE-02227,7,21.14,79.049045,2025-04-05 13:48:00,31.1
RTE-02227,8,,79.046905,2025-04-05 13:24:00,32.0
RTE-02227,9,21.101759,79.090773,2025-04-05 14:32:00,36.2
RTE-02227,10,21.082483,79.108297,2025-04-05 13:21:00,34.2
RTE-02227,11,21.042184,79.058353,2025-04-05 14:10:00,0.0
RTE-02227,12,21.028869,79.033162,2025-04-05 12:44:00,19.8
RTE-02228,1,12.311454,76.680412,2024-04-27 14:44:00,16.6
RTE-02228,2,12.310456,76.636575,2024-04-27 14:54:00,15.6
RTE-02228,3,12.276457,76.673278,2024-04-27 15:14:00,27.5
RTE-02228,4,12.322415,76.68574,2024-04-27 15:08:00,20.0
RTE-02228,5,12.333529,76.658486,2024-04-27 15:48:00,59.2
RTE-02228,6,12.294346,76.705198,2024-04-27 15:24:00,30.3
RTE-02228,7,12.300966,76.69338,2024-04-27 16:08:00,36.4
RTE-02228,8,12.290669,76.648988,2024-04-27 16:43:00,28.8
RTE-02228,9,12.323668,76.637117,2024-04-27 16:20:00,25.7
RTE-02228,10,12.365301,76.630065,2024-04-27 15:56:00,32.2
RTE-02229,1,22.572787,88.383756,2024-09-24 15:31:00,36.4
RTE-02229,2,22.576643,88.378774,2024-09-24 15:45:00,30.5
RTE-02229,3,22.622586,88.401642,2024-09-24 16:07:00,7.2
RTE-02229,4,22.600574,88.428883,2024-09-24 16:13:00,42.4
RTE-02229,5,22.640218,88.414889,2024-09-24 16:15:00,35.4
RTE-02229,6,22.652763,88.41142,2024-09-24 16:21:00,38.0
RTE-02229,7,22.696711,88.452775,2024-09-24 17:19:00,23.0
RTE-02229,8,22.669199,88.446778,2024-09-24 17:51:00,33.9
RTE-02229,9,22.688055,88.49337,2024-09-24 16:43:00,35.7
RTE-02229,10,22.679251,88.506374,2024-09-24 00:00:00,42.3
RTE-02229,11,22.682096,88.522807,2024-09-24 00:00:00,51.4
RTE-02229,12,22.651073,88.513341,2024-09-24 16:15:00,24.4
RTE-02230,1,22.606472,88.317373,2024-03-08 00:00:00,25.1
RTE-02230,2,22.646122,88.365184,2024-08-03 08:19:00,49.9
RTE-02230,3,22.640193,88.388058,2024-08-03 08:10:00,43.0
RTE-02230,4,22.68736,88.435102,2024-03-08 08:51:00,27.4
RTE-02230,5,22.729894,88.41877,2024-03-08 09:12:00,48.1
RTE-02230,6,22.738734,88.456552,2024-03-08 08:20:00,15.6
RTE-02230,7,22.717689,88.476482,2024-08-03 08:24:00,50.0
RTE-02230,8,22.701771,88.505375,2024-08-03 09:24:00,31.2
RTE-02230,9,22.72577,88.461916,2024-08-03 08:56:00,35.7
RTE-02230,10,22.687639,88.414025,2024-08-03 10:42:00,35.2
RTE-02231,1,30.700825,76.745677,2025-08-02 13:31:00,25.0
RTE-02231,2,30.734816,76.766525,2025-08-02 13:37:00,43.8
RTE-02231,3,30.704965,76.803736,2025-02-08 13:55:00,37.6
RTE-02231,4,30.716184,76.843729,2025-08-02 14:28:00,26.0
RTE-02231,5,30.679622,76.795473,2025-08-02 14:31:00,37.8
RTE-02231,6,30.675719,76.791579,2025-08-02 14:56:00,51.8
RTE-02231,7,30.713943,76.777319,2025-08-02 14:55:00,45.8
RTE-02231,8,30.689696,76.755026,2025-02-08 14:48:00,41.7
RTE-02232,1,18.558906,73.890152,2025-01-16 12:23:00,19.3
RTE-02232,2,18.593035,73.85998,2025-01-16 12:36:00,31.9
RTE-02232,3,18.601086,73.855325,2025-01-16 12:59:00,
RTE-02233,1,20.306047,85.873923,2024-07-08 00:00:00,17.1
RTE-02233,2,,85.892314,2024-07-08 00:00:00,70.2
RTE-02233,3,20.27423,85.933061,2024-07-08 13:37:00,16.6
RTE-02233,4,20.271033,85.948891,2024-07-08 00:00:00,28.5
RTE-02233,5,20.313907,85.907235,2024-08-07 13:41:00,38.9
RTE-02233,6,20.303848,85.890879,2024-08-07 13:52:00,56.1
RTE-02233,7,20.284516,85.873299,2024-07-08 14:53:00,25.6
RTE-02233,8,20.27603,85.915284,2024-07-08 13:45:00,25.3
RTE-02233,9,20.256268,85.893973,2024-07-08 15:09:00,43.8
RTE-02233,10,20.256461,85.915624,2024-07-08 15:05:00,14.2
RTE-02233,11,20.223154,85.949457,2024-08-07 14:57:00,34.5
RTE-02233,12,20.248306,85.999025,2024-08-07 16:24:00,18.6
RTE-02233,13,20.211813,86.005287,2024-08-07 16:41:00,36.9
RTE-02234,1,28.652986,77.191457,2025-10-01 13:23:00,40.8
RTE-02234,2,28.612574,77.210765,2025-10-01 13:41:00,46.6
RTE-02234,3,28.637614,77.16737,2025-01-10 00:00:00,30.6
RTE-02234,4,28.667458,77.186845,2025-10-01 14:23:00,0.0
RTE-02234,5,28.662228,77.160159,2025-10-01 14:27:00,9.7
RTE-02234,6,28.685704,77.177226,2025-01-10 00:00:00,36.7
RTE-02234,7,28.696214,77.191289,2025-10-01 13:53:00,47.8
RTE-02234,8,28.667545,77.202348,2025-10-01 14:40:00,9.7
RTE-02234,9,28.660364,77.163199,2025-10-01 14:11:00,21.6
RTE-02234,10,28.702021,77.119095,2025-10-01 13:59:00,42.1
RTE-02234,11,28.71298,77.124248,2025-10-01 14:43:00,38.1
RTE-02234,12,28.691091,77.075458,2025-10-01 16:19:00,
RTE-02234,13,28.679922,77.087095,2025-10-01 14:59:00,63.4
RTE-02234,14,28.701733,77.100805,2025-10-01 17:04:00,52.8
RTE-02235,1,30.761428,76.747479,2024-11-17 20:00:00,39.3
RTE-02235,2,30.725338,76.716201,2024-11-17 20:05:00,33.5
RTE-02235,3,,76.728339,2024-11-17 20:30:00,36.1
RTE-02235,4,30.653862,76.740307,2024-11-17 20:15:00,28.4
RTE-02235,5,30.612892,76.720003,2024-11-17 20:28:00,42.6
RTE-02235,6,30.574891,76.733584,2024-11-17 20:25:00,24.3
RTE-02235,7,30.558591,76.740574,2024-11-17 21:00:00,25.7
RTE-02235,8,30.580916,76.731109,2024-11-17 21:52:00,44.5
RTE-02235,9,30.537394,76.763253,2024-11-17 00:00:00,26.0
RTE-02235,10,30.525262,76.753694,2024-11-17 22:33:00,23.8
RTE-02235,11,30.521335,76.719696,2024-11-17 22:10:00,20.6
RTE-02235,12,30.497076,76.703527,2024-11-17 23:40:00,40.8
RTE-02236,1,20.303334,85.807057,2024-05-07 15:58:00,41.5
RTE-02236,2,20.27561,85.836407,2024-05-07 16:06:00,41.8
RTE-02236,3,20.293099,85.811741,2024-07-05 16:06:00,34.4
RTE-02236,4,20.331483,85.774658,2024-05-07 16:22:00,23.4
RTE-02236,5,20.321134,85.732047,2024-05-07 16:34:00,21.2
RTE-02236,6,20.312051,85.751976,2024-07-05 16:53:00,24.2
RTE-02236,7,20.300745,85.762469,2024-07-05 17:28:00,39.1
RTE-02236,8,20.295054,85.765752,2024-05-07 16:19:00,51.4
RTE-02236,9,20.341342,85.748145,2024-05-07 18:14:00,13.7
RTE-02236,10,20.323382,85.69886,2024-05-07 17:37:00,16.2
RTE-02236,11,20.289266,85.747289,2024-05-07 17:58:00,44.8
RTE-02236,12,20.327736,85.786842,2024-05-07 17:26:00,26.6
RTE-02237,1,20.34268,85.869609,2024-11-07 08:23:00,20.5
RTE-02237,2,20.339615,85.890848,2024-11-07 08:29:00,21.9
RTE-02237,3,20.355604,85.862757,2024-07-11 08:43:00,66.9
RTE-02237,4,20.338189,85.87047,2024-07-11 00:00:00,10.7
RTE-02237,5,20.313076,85.892696,2024-11-07 09:07:00,6.0
RTE-02237,6,20.294152,85.872196,2024-11-07 09:43:00,18.5
RTE-02237,7,,85.861927,2024-11-07 10:11:00,7.8
RTE-02237,8,20.299166,85.863564,2024-11-07 08:51:00,30.3
RTE-02238,1,26.10017,91.703105,2024-03-30 12:31:00,39.8
RTE-02238,2,26.084166,91.654121,2024-03-30 12:34:00,30.6
RTE-02238,3,26.110815,91.652497,2024-03-30 13:03:00,14.5
RTE-02238,4,26.076083,91.668032,2024-03-30 13:25:00,19.9
RTE-02238,5,26.098306,91.633839,2024-03-30 13:51:00,22.2
RTE-02238,6,26.134401,91.655865,2024-03-30 13:11:00,20.5
RTE-02238,7,26.096931,91.618685,2024-03-30 13:19:00,29.8
RTE-02238,8,26.093379,91.660977,2024-03-30 14:23:00,32.6
RTE-02238,9,26.131282,91.66677,2024-03-30 14:47:00,30.1
RTE-02240,1,,80.253287,2024-08-22 18:05:00,33.1
RTE-02240,2,13.162147,80.263063,2024-08-22 18:13:00,41.9
RTE-02240,3,13.201962,80.306512,2024-08-22 18:45:00,34.0
RTE-02240,4,13.176127,80.261292,2024-08-22 19:02:00,39.4
RTE-02240,5,13.202508,80.230221,2024-08-22 18:45:00,41.4
RTE-02240,6,13.167614,80.279459,2024-08-22 00:00:00,38.2
RTE-02240,7,13.163106,80.284666,2024-08-22 19:17:00,29.3
RTE-02241,1,28.419641,77.074341,2025-06-16 21:00:00,46.6
RTE-02241,2,28.388436,77.084018,2025-06-16 21:17:00,9.7
RTE-02241,3,28.420343,77.131085,2025-06-16 21:32:00,15.7
RTE-02241,4,28.412909,77.092296,2025-06-16 21:48:00,25.4
RTE-02241,5,28.442545,77.074648,2025-06-16 21:16:00,40.5
RTE-02241,6,28.461425,77.02654,2025-06-16 22:15:00,40.3
RTE-02241,7,,77.018197,2025-06-16 22:42:00,49.4
RTE-02241,8,28.449811,76.995946,2025-06-16 00:00:00,44.9
RTE-02241,9,28.452513,77.038147,2025-06-16 22:20:00,29.2
RTE-02241,10,,77.025156,2025-06-16 21:54:00,28.1
RTE-02241,11,28.425206,77.013749,2025-06-16 22:10:00,56.8
RTE-02241,12,28.431284,77.024728,2025-06-17 00:29:00,37.8
RTE-02241,13,28.456609,77.037949,2025-06-16 23:12:00,37.4
RTE-02241,14,28.458784,77.029104,2025-06-17 00:02:00,28.9
RTE-02242,1,22.594141,88.404171,2025-01-16 11:05:00,28.8
RTE-02242,2,22.62324,88.428464,2025-01-16 11:23:00,32.2
RTE-02242,3,22.588541,88.383449,2025-01-16 00:00:00,50.1
RTE-02242,4,,88.383983,2025-01-16 11:50:00,26.1
RTE-02242,5,22.620493,88.38734,2025-01-16 11:45:00,20.5
RTE-02242,6,22.574453,88.386908,2025-01-16 12:20:00,34.3
RTE-02242,7,22.548444,88.355068,2025-01-16 12:23:00,29.6
RTE-02242,8,22.516779,88.396263,2025-01-16 11:40:00,22.6
RTE-02242,9,22.501701,88.349606,2025-01-16 12:49:00,24.6
RTE-02242,10,22.54237,88.333215,2025-01-16 12:26:00,14.8
RTE-02243,1,20.293338,85.837855,2025-05-07 18:00:00,27.8
RTE-02243,2,20.307047,85.883424,2025-07-05 18:07:00,38.3
RTE-02243,3,20.339166,85.878823,2025-07-05 18:06:00,44.4
RTE-02243,4,20.370747,85.855205,2025-07-05 18:09:00,25.6
RTE-02243,5,20.415951,85.902296,2025-07-05 18:16:00,33.0
RTE-02243,6,20.431569,85.92757,2025-05-07 18:20:00,28.5
RTE-02243,7,20.441386,85.881774,2025-05-07 19:36:00,26.9
RTE-02243,8,20.47417,85.872883,2025-05-07 00:00:00,56.8
RTE-02243,9,20.445165,85.838601,2025-07-05 20:40:00,44.6
RTE-02243,10,20.449258,85.842111,2025-05-07 20:24:00,16.8
RTE-02243,11,20.421581,85.802628,2025-05-07 00:00:00,12.6
RTE-02244,1,9.899764,78.071585,2024-03-17 11:05:00,58.8
RTE-02244,2,9.938197,78.080696,2024-03-17 00:00:00,20.5
RTE-02244,3,9.959812,78.040552,2024-03-17 11:23:00,42.6
RTE-02244,4,9.99435,78.010376,2024-03-17 11:35:00,25.9
RTE-02244,5,10.026232,78.009796,2024-03-17 12:17:00,23.4
RTE-02244,6,10.057296,77.971977,2024-03-17 00:00:00,38.4
RTE-02244,7,10.024934,78.007736,2024-03-17 11:59:00,31.2
RTE-02244,8,9.979933,78.025334,2024-03-17 11:54:00,43.4
RTE-02244,9,9.961912,77.978672,2024-03-17 13:29:00,40.7
RTE-02244,10,,77.963817,2024-03-17 13:38:00,22.2
RTE-02244,11,9.957659,78.013066,2024-03-17 12:15:00,28.8
RTE-02244,12,9.970968,78.017871,2024-03-17 12:44:00,38.1
RTE-02245,1,19.027885,72.903751,2024-11-25 00:00:00,22.4
RTE-02245,2,19.067613,72.900942,2024-11-25 00:00:00,18.0
RTE-02245,3,19.093266,72.930642,2024-11-25 11:06:00,34.6
RTE-02245,4,19.048116,72.967113,2024-11-25 11:15:00,52.6
RTE-02246,1,13.089449,80.274916,2025-02-15 20:05:00,47.5
RTE-02246,2,13.088299,80.277228,2025-02-15 20:09:00,45.1
RTE-02246,3,13.121643,80.277625,2025-02-15 20:11:00,32.5
RTE-02247,1,13.106968,80.28659,2024-12-01 11:58:00,14.7
RTE-02247,2,13.117052,80.250143,2024-12-01 12:04:00,55.1
RTE-02247,3,13.144031,80.215493,2024-12-01 12:20:00,45.0
RTE-02248,1,10.99485,76.916551,2024-03-30 13:00:00,14.2
RTE-02248,2,10.981314,76.937418,2024-03-30 13:16:00,39.9
RTE-02248,3,11.020594,76.975973,2024-03-30 13:22:00,28.8
RTE-02248,4,11.056834,76.985439,2024-03-30 13:30:00,36.8
RTE-02248,5,11.028479,76.961853,2024-03-30 13:40:00,30.9
RTE-02248,6,11.05987,76.961928,2024-03-30 13:40:00,30.4
RTE-02248,7,11.095013,76.921693,2024-03-30 13:30:00,37.7
RTE-02248,8,11.138505,76.959868,2024-03-30 15:13:00,29.3
RTE-02248,9,11.127609,76.947152,2024-03-30 13:24:00,62.9
RTE-02248,10,11.163443,76.916741,2024-03-30 15:33:00,38.4
RTE-02248,11,11.189027,76.939834,2024-03-30 00:00:00,30.5
RTE-02248,12,11.237336,76.94365,2024-03-30 16:18:00,24.9
RTE-02248,13,11.204343,76.938292,2024-03-30 16:12:00,24.4
RTE-02248,14,11.163684,76.980905,2024-03-30 16:02:00,53.2
RTE-02249,1,11.003956,76.921708,2024-07-15 17:00:00,30.2
RTE-02249,2,10.986628,76.880536,2024-07-15 17:10:00,36.0
RTE-02249,3,11.033499,76.905472,2024-07-15 17:12:00,27.8
RTE-02249,4,11.057195,76.924265,2024-07-15 17:39:00,25.9
RTE-02249,5,,76.891231,2024-07-15 18:08:00,33.3
RTE-02249,6,11.079248,76.865671,2024-07-15 00:00:00,37.0
RTE-02249,7,11.031029,76.816516,2024-07-15 18:54:00,26.4
RTE-02249,8,11.021046,76.772082,2024-07-15 18:59:00,21.5
RTE-02249,9,11.053533,76.748079,2024-07-15 17:40:00,30.2
RTE-02249,10,11.062178,76.769126,2024-07-15 17:45:00,38.9
RTE-02249,11,11.091175,76.753264,2024-07-15 18:30:00,57.0
RTE-02249,12,11.082022,76.770138,2024-07-15 18:06:00,20.9
RTE-02250,1,18.560525,73.821377,2025-03-03 09:31:00,37.3
RTE-02250,2,18.513844,73.835034,2025-03-03 09:39:00,50.5
RTE-02250,3,18.481276,73.860135,2025-03-03 09:37:00,45.2
RTE-02250,4,18.513002,73.834769,2025-03-03 10:31:00,42.1
RTE-02250,5,18.559767,73.834408,2025-03-03 10:35:00,35.4
RTE-02250,6,18.591137,73.799855,2025-03-03 10:06:00,32.1
RTE-02250,7,18.562784,73.797527,2025-03-03 09:55:00,38.8
RTE-02250,8,18.531163,73.75398,2025-03-03 11:37:00,18.3
RTE-02250,9,18.559487,73.705312,2025-03-03 12:03:00,6.3
RTE-02250,10,18.607254,73.718129,2025-03-03 11:01:00,37.2
RTE-02250,11,18.631619,73.701354,2025-03-03 11:01:00,22.3
RTE-02250,12,18.663327,73.677618,2025-03-03 11:21:00,21.0
RTE-02250,13,18.707222,73.670926,2025-03-03 11:07:00,38.0
RTE-02251,1,26.121487,91.772207,2024-12-14 09:00:00,33.6
RTE-02251,2,26.133278,91.761627,2024-12-14 00:00:00,45.2
RTE-02251,3,,91.735885,2024-12-14 09:24:00,22.5
RTE-02251,4,26.214165,91.741603,2024-12-14 09:54:00,43.4
RTE-02251,5,26.185664,91.747716,2024-12-14 10:16:00,54.5
RTE-02252,1,21.194827,79.131145,2024-03-08 09:23:00,28.0
RTE-02252,2,21.20176,79.159124,2024-08-03 09:26:00,44.7
RTE-02252,3,21.23187,79.128287,2024-08-03 09:57:00,41.6
RTE-02252,4,21.236099,79.171929,2024-03-08 10:14:00,31.4
RTE-02252,5,21.222504,79.175272,2024-03-08 10:19:00,51.4
RTE-02252,6,21.255802,79.154385,2024-08-03 10:03:00,31.2
RTE-02252,7,21.21504,79.122685,2024-03-08 10:59:00,22.0
RTE-02252,8,21.222248,79.122758,2024-03-08 11:01:00,0.0
RTE-02252,9,21.22064,79.099016,2024-03-08 11:39:00,24.0
RTE-02252,10,21.251621,79.106306,2024-03-08 09:50:00,24.8
RTE-02252,11,21.274123,79.067731,2024-03-08 11:43:00,39.2
RTE-02252,12,21.312741,79.062548,2024-03-08 11:13:00,46.5
RTE-02252,13,21.268264,79.023626,2024-03-08 10:47:00,12.6
RTE-02253,1,21.172281,79.043716,2024-08-03 10:05:00,42.2
RTE-02253,2,21.165744,79.009587,2024-08-03 10:13:00,19.7
RTE-02253,3,21.206607,79.006163,2024-08-03 10:19:00,42.1
RTE-02253,4,21.157344,79.03513,2024-08-03 10:41:00,40.6
RTE-02253,5,21.1075,78.992866,2024-08-03 10:25:00,31.1
RTE-02254,1,,88.381836,2025-01-26 16:17:00,
RTE-02254,2,22.577726,88.343251,2025-01-26 16:21:00,3.6
RTE-02254,3,22.54778,88.352142,2025-01-26 00:00:00,28.7
RTE-02254,4,,88.357393,2025-01-26 16:44:00,66.9
RTE-02254,5,22.548856,88.317703,2025-01-26 17:13:00,44.2
RTE-02254,6,22.542824,88.329405,2025-01-26 16:42:00,25.1
RTE-02254,7,22.56995,88.322978,2025-01-26 16:41:00,42.7
RTE-02254,8,22.569189,88.347274,2025-01-26 17:06:00,30.1
RTE-02254,9,22.587424,88.366994,2025-01-26 00:00:00,26.0
RTE-02254,10,22.587188,88.363117,2025-01-26 18:50:00,45.2
RTE-02254,11,22.5562,88.375813,2025-01-26 16:57:00,
RTE-02254,12,22.522531,88.39921,2025-01-26 18:07:00,38.1
RTE-02254,13,22.551271,88.35754,2025-01-26 17:29:00,35.5
RTE-02255,1,26.146538,91.726809,2024-06-30 16:31:00,56.1
RTE-02255,2,,91.705084,2024-06-30 16:44:00,32.8
RTE-02255,3,26.206966,91.745938,2024-06-30 16:45:00,33.6
RTE-02255,4,26.203162,91.72462,2024-06-30 00:00:00,36.3
RTE-02255,5,26.210146,91.714845,2024-06-30 17:35:00,29.6
RTE-02255,6,26.183638,91.750874,2024-06-30 18:01:00,53.2
RTE-02255,7,26.205329,91.731465,2024-06-30 17:43:00,16.9
RTE-02255,8,26.188885,91.769247,2024-06-30 18:16:00,21.0
RTE-02255,9,26.204827,91.732974,2024-06-30 18:15:00,30.1
RTE-02255,10,26.158746,91.769254,2024-06-30 19:22:00,36.9
RTE-02255,11,26.139244,91.725524,2024-06-30 19:41:00,28.8
RTE-02256,1,11.050461,76.923926,2024-11-14 14:00:00,39.8
RTE-02256,2,11.082689,76.891664,2024-11-14 00:00:00,11.5
RTE-02256,3,11.036782,76.925826,2024-11-14 14:30:00,30.2
RTE-02257,1,28.572102,77.189584,2025-02-12 12:58:00,33.7
RTE-02257,2,28.582604,77.205164,2025-12-02 13:04:00,21.9
RTE-02257,3,28.568146,77.193272,2025-12-02 13:22:00,35.0
RTE-02257,4,28.539237,77.202008,2025-12-02 13:16:00,52.5
RTE-02257,5,28.587428,77.202946,2025-02-12 00:00:00,56.8
RTE-02258,1,12.265278,76.643789,2024-09-12 13:00:00,41.7
RTE-02258,2,12.222046,76.64307,2024-09-12 13:03:00,36.6
RTE-02258,3,12.208416,76.629553,2024-09-12 13:14:00,30.9
RTE-02258,4,12.231844,76.665299,2024-09-12 13:48:00,39.3
RTE-02259,1,18.497135,73.885894,2024-08-26 19:12:00,30.8
RTE-02259,2,18.470497,73.859947,2024-08-26 19:24:00,33.1
RTE-02259,3,18.479038,73.886311,2024-08-26 19:34:00,48.3
RTE-02259,4,18.437634,73.8861,2024-08-26 19:33:00,17.4
RTE-02259,5,18.460853,73.889755,2024-08-26 19:40:00,
RTE-02260,1,23.043627,72.552281,2024-11-27 16:12:00,43.9
RTE-02260,2,23.010773,72.524625,2024-11-27 16:21:00,48.1
RTE-02260,3,22.967067,72.524206,2024-11-27 16:38:00,43.0
RTE-02260,4,22.939144,72.561526,2024-11-27 16:45:00,24.0
RTE-02260,5,22.984518,72.528524,2024-11-27 17:32:00,41.0
RTE-02260,6,22.98815,72.556704,2024-11-27 17:37:00,33.4
RTE-02260,7,22.944997,72.574195,2024-11-27 00:00:00,30.5
RTE-02261,1,21.096978,79.055363,2024-02-22 11:58:00,51.9
RTE-02261,2,21.137521,79.0225,2024-02-22 12:07:00,21.4
RTE-02261,3,21.151506,78.987761,2024-02-22 12:20:00,51.1
RTE-02261,4,21.129437,79.027506,2024-02-22 12:31:00,44.7
RTE-02261,5,21.102726,79.064312,2024-02-22 12:46:00,24.7
