vehicle_id,vehicle_type,model_name,capacity_kg,max_range_km,avg_speed_kmph,hub_code,purchase_date,odometer_km,fleet_status,driver_id,battery_capacity_wh,last_service_date,insurance_expiry,ownership
VEH-0357,Bike,Meridian-236,27.2,90.9,36,HUB-COI,2021-05-13,182663.0,Active,DRV-0043,,2024-11-05,2023-12-04,Leased
VEH-0358,Bike,Kaveri-571,33.7 kg,62.2,31,HUB-BHU,2020-12-21,200347.1,Active,DRV-0481,,2024-12-25,2025-10-23,Owned
VEH-0359,Bike,Meridian-348,12.8,66.2,36,HUB-HYD,2023-04-08,79838.2,Retired,DRV-0814,,2024-08-22,2024-02-06,Owned
VEH-0360,Bike,Zenith-576,19.0KG,49.5,33,HUB-KOC,2022-03-05,156286.0,Active,DRV-0188,,2024-03-30,2024-09-12,Leased
VEH-0361,Bike,Vayu-829,21.3KG,90.5,29,HUB-MUM,2020-09-09,153754.0,Active,DRV-0822,,2024-09-19,2025-03-09,Leased
VEH-0362,Bike,UrbanCraft-651,10.0,107.6,29,HUB-NAG,2019-03-25,71396.9,Active,DRV-0458,,2024-09-04,2025-05-06,Leased
VEH-0363,Bike,Aravind-352,16.8 kg,112.4,36,HUB-AHM,2020-02-06,156353.5,Maintenance,DRV-0171,,2024-12-15,2024-11-29,Leased
VEH-0364,Bike,Zenith-388,19.3,112.6,30,HUB-GUW,2023-01-04,144602.9,Maintenance,DRV-0140,,2025-02-05,2025-10-12,3PL Partner
VEH-0365,Bike,Meridian-105,33.9 kg,104.4,31,HUB-NAG,2023-09-29,137522.9,Active,DRV-0235,,2025-05-19,2025-06-07,Leased
VEH-0366,Bike,Aravind-979,31.6,48.3,38,HUB-BHU,2017-02-08,96191.3,Idle,DRV-0661,,2025-03-07,2024-05-01,3PL Partner
VEH-0367,Bike,Nexon-426,30.3,86.0,30,HUB-MAD,2020-03-23,129052.9,Idle,DRV-0274,,2024-05-28,2025-11-15,Leased
VEH-0368,Bike,Meridian-354,18.7 kg,71.0,32,HUB-KOC,2022-07-13,164560.9,Active,DRV-0735,,2025-01-31,2024-01-27,Leased
VEH-0369,Bike,Kaveri-166,26.5,94.5,36,HUB-PUN,2022-05-20,29362.7,Active,DRV-0068,,2024-04-29,2024-12-20,Owned
VEH-0370,Bike,Tamira-859,34.0,99.1,37,HUB-MUM,2023-06-11,36920.3,Maintenance,DRV-0755,,2024-10-31,2024-10-01,3PL Partner
VEH-0371,Bike,Aravind-109,14.9,73.5,38,HUB-NAG,2022-09-28,198541.9,Active,DRV-0345,,2024-12-21,2024-12-04,Owned
VEH-0372,Bike,Aravind-906,12.4,43.0,31,HUB-LUC,2021-04-27,211671.1,Active,DRV-0485,,2024-01-06,2023-10-20,3PL Partner
VEH-0373,Bike,Meridian-173,31.5,65.9,38,HUB-MAD,2021-12-14,20404.9,Retired,DRV-0127,,2025-05-27,2025-07-05,Leased
VEH-0374,Bike,Aravind-946,16.0,79.5,36,HUB-GUW,2017-07-22,47679.8,Idle,DRV-0876,,2024-09-25,2025-04-16,3PL Partner
VEH-0375,Bike,Tamira-670,10.9,96.4,36,HUB-CHA,2020-03-08,152534.2,Idle,DRV-0635,,2025-03-09,2023-12-15,Leased
VEH-0376,Bike,Aravind-318,15.2KG,103.4,27,HUB-DEL,2018-10-11,116954.8,Retired,DRV-0122,,2024-02-29,2025-01-21,Leased
VEH-0377,Bike,Meridian-960,32.3,118.3,27,HUB-VIS,2019-02-19,204148.6,Active,DRV-0465,,2024-08-31,2024-06-23,3PL Partner
VEH-0378,Bike,Vayu-678,12.5,68.2,37,HUB-MUM,2017-07-15,132901.8,Active,DRV-0636,,2024-04-06,2025-10-03,3PL Partner
VEH-0379,Bike,Kaveri-436,16.9,91.4,34,HUB-HYD,2019-02-18,39885.5,Active,DRV-0713,,2024-01-02,2024-11-15,Leased
VEH-0380,Bike,UrbanCraft-312,22.0KG,105.4,32,HUB-BHU,2022-02-23,157609.5,Retired,DRV-0358,,2024-08-30,2025-03-16,Leased
VEH-0381,Bike,Nexon-703,14.2,62.2,27,HUB-LUC,2018-03-04,255991.1,Active,DRV-0530,,2024-11-25,2025-08-17,Owned
VEH-0382,Bike,Meridian-701,32.0 kg,96.7,34,HUB-PUN,2020-02-11,213050.7,Active,DRV-0695,,2025-04-19,2024-06-20,Leased
VEH-0383,Bike,Vayu-468,11.3,114.9,38,HUB-AHM,2020-09-04,213649.8,Active,DRV-0327,,2025-05-19,2025-02-01,3PL Partner
VEH-0384,Bike,Kaveri-583,10.6,76.9,35,HUB-DEL,2019-10-18,121692.5,Idle,DRV-0312,,2024-06-13,2024-11-20,3PL Partner
VEH-0385,Bike,Vayu-237,30.8KG,111.9,38,HUB-DEL,2020-09-24,55014.1,Idle,DRV-0573,,2025-01-29,2025-06-27,3PL Partner
VEH-0388,Bike,UrbanCraft-713,25.2,53.6,27,HUB-CHE,2019-06-23,169531.2,Maintenance,DRV-0243,,2024-08-27,2025-01-28,Owned
VEH-0389,Bike,Tamira-529,23.4,84.2,28,HUB-KOL,2019-09-25,246592.8,Active,DRV-0839,,2025-01-16,2025-02-08,3PL Partner
VEH-0390,Bike,Nexon-774,10.8KG,89.3,28,HUB-LUC,2018-06-13,7589.8,Active,DRV-0744,,2025-03-20,2025-09-12,Owned
VEH-0391,Bike,Aravind-440,24.6,64.7,36,HUB-MAD,2023-06-25,143133.7,Maintenance,DRV-0460,,2025-02-22,2024-03-01,3PL Partner
VEH-0392,Bike,Vayu-905,34.3,72.8,36,HUB-COI,2021-12-20,237943.1,Active,DRV-0709,,2024-09-10,2025-02-01,3PL Partner
VEH-0393,Bike,UrbanCraft-388,33.3,111.6,29,HUB-KOC,2020-02-06,146293.1,Idle,DRV-0841,,2025-01-17,2024-08-25,Leased
VEH-0394,Bike,Tamira-230,11.0,114.6,38,HUB-BEN,2020-05-15,23578.7,Maintenance,DRV-0677,,2024-12-27,2024-10-23,Owned
VEH-0395,Bike,Zenith-534,12.7,55.6,28,HUB-NAG,2021-12-28,165252.3,Retired,DRV-0559,,2024-10-29,2024-05-15,Leased
VEH-0396,Bike,Aravind-482,29.4,92.9,37,HUB-CHE,2020-05-04,136206.7,Retired,DRV-0765,,2024-04-15,2025-08-11,Leased
VEH-0397,Bike,Aravind-315,25.3KG,103.5,35,HUB-AHM,2021-04-05,13012.7,Active,DRV-0537,,2025-01-31,2025-06-06,Owned
VEH-0398,Bike,Aravind-798,25.8,69.4,37,HUB-MUM,2023-09-18,26872.9,Retired,DRV-0302,,2024-05-05,2024-01-14,Leased
VEH-0399,Bike,Tamira-229,27.5,81.3,28,HUB-BEN,2022-02-10,215522.5,Active,DRV-0820,,2025-05-16,2025-05-02,3PL Partner
VEH-0400,Bike,Kaveri-436,19.4,61.8,26,HUB-VIS,2021-05-17,221574.9,Retired,DRV-0244,,2024-02-29,2024-08-09,3PL Partner
VEH-0401,Van,Kaveri-977,1171.9 kg,268.4,42,HUB-HYD,2018-02-10,233581.4,Retired,DRV-0824,,2024-02-03,2024-04-27,Leased
VEH-0402,Van,Vayu-876,856.3,240.4,49,HUB-MAD,2021-05-17,35586.3,Idle,DRV-0370,,2024-11-20,2025-11-21,Owned
VEH-0404,Van,UrbanCraft-568,762.8,-204.5,46,HUB-GUR,2023-09-05,54009.8,Active,DRV-0411,,2025-05-29,2024-06-27,Leased
VEH-0405,Van,Aravind-305,902.5 kg,310.2,44,HUB-COI,2020-06-12,87052.2,Active,DRV-0298,,2025-05-15,2024-04-06,3PL Partner
VEH-0406,Van,Zenith-182,916.1,330.8,48,HUB-DEL,2021-01-12,,Idle,DRV-0816,,2025-04-24,2024-12-10,Leased
VEH-0407,Van,UrbanCraft-976,674.0 kg,331.4,49,HUB-JAI,2022-01-04,98233.9,Maintenance,DRV-0130,,2025-11-06,2024-02-24,Leased
VEH-0409,Van,Tamira-774,1003.3,228.6,39,HUB-GUW,2019-09-19,86405.5,Maintenance,DRV-0777,,2024-12-29,2024-10-16,Owned
VEH-0411,Van,Tamira-507,944.4,170.2,43,HUB-GUR,2020-08-26,194503.3,Active,DRV-0615,,2024-07-14,2025-10-31,Leased
VEH-0412,Van,Vayu-563,609.1,286.4,44,HUB-KOL,2019-06-11,230063.2,Active,DRV-0608,,2024-11-01,2025-11-17,3PL Partner
VEH-0413,Van,Aravind-942,994.5KG,304.2,45,HUB-MYS,2022-04-08,238993.1,Active,DRV-0545,,2024-01-03,2025-07-03,Owned
VEH-0414,Van,UrbanCraft-786,726.3,371.9,47,HUB-GUR,2018-01-13,225197.3,Active,DRV-0238,,2024-10-13,2024-10-26,Owned
VEH-0415,Van,Kaveri-489,793.0,345.3,49,HUB-BHU,2019-03-27,87678.8,Active,DRV-0024,,2025-01-13,2024-01-18,3PL Partner
VEH-0416,Van,Nexon-311,978.8,212.6,49,HUB-COI,2023-09-18,125245.5,Idle,DRV-0895,,2024-01-13,2024-01-19,Owned
VEH-0417,Van,Vayu-471,668.1KG,236.4,39,HUB-CHA,2021-04-27,117878.6,Active,DRV-0439,,2024-10-21,2025-06-03,3PL Partner
VEH-0418,Van,Zenith-813,1038.5,329.8,39,HUB-AHM,2018-09-14,214675.6,Retired,DRV-0782,,2024-05-17,2024-06-16,Leased
VEH-0419,Van,Nexon-383,1092.3,258.7,39,HUB-MYS,2021-10-10,48885.1,Maintenance,DRV-0477,,2024-09-18,2024-01-16,Owned
VEH-0420,Van,Zenith-436,410.3,157.1,51,HUB-HYD,2021-12-30,114495.4,Retired,DRV-0665,,2025-02-19,2024-05-06,Owned
VEH-0421,Van,Meridian-540,600.0,166.8,46,HUB-COI,2018-09-06,129603.1,Idle,DRV-0879,,2024-02-17,2024-12-29,Leased
VEH-0422,Van,Meridian-535,1115.1KG,153.7,47,HUB-JAI,2018-08-20,42476.8,Active,DRV-0008,,2025-05-09,2025-08-04,Owned
VEH-0423,Van,Meridian-176,687.6,280.2,50,HUB-CHA,2021-10-15,,Maintenance,DRV-0417,,2024-02-15,2024-06-27,Owned
VEH-0424,Van,Kaveri-126,1018.1,157.1,39,HUB-BEN,2019-10-12,114061.2,Active,DRV-0088,,2024-02-05,2025-08-11,3PL Partner
VEH-0425,Van,Vayu-899,1048.2 kg,179.7,40,HUB-MAD,2022-06-29,247693.1,Maintenance,DRV-0403,,2025-06-05,2024-03-08,Owned
VEH-0426,Van,Kaveri-423,575.1,299.9,45,HUB-CHA,2020-06-04,111330.6,Active,DRV-0427,,2024-03-26,2024-05-23,3PL Partner
VEH-0427,Van,Vayu-401,564.2 kg,286.7,43,HUB-MYS,2022-09-02,238617.9,Active,DRV-0794,,2025-04-14,2024-03-26,Leased
VEH-0428,Van,Tamira-635,846.6,231.1,49,HUB-MAD,2020-03-11,139733.8,Maintenance,DRV-0398,,2024-05-28,2024-04-21,3PL Partner
VEH-0429,Van,Zenith-903,969.5,235.5,42,HUB-COI,2023-09-05,105866.5,Active,DRV-0568,,2025-01-01,2025-01-26,Leased
VEH-0430,Van,Zenith-733,1171.6,156.1,41,HUB-BEN,2021-11-08,3203.5,Active,DRV-0038,,2024-07-01,2025-10-14,Owned
VEH-0431,Van,Vayu-722,926.5,265.4,46,HUB-NAG,2019-12-28,205728.2,Active,DRV-0400,,2024-01-20,2024-03-30,Leased
VEH-0432,Van,Aravind-693,706.4KG,355.9,39,HUB-CHE,2019-04-27,242621.0,Active,DRV-0253,,2024-06-11,2024-08-19,3PL Partner
VEH-0433,Van,UrbanCraft-659,578.5,390.2,47,HUB-LUC,2022-01-01,243693.0,Idle,DRV-0373,,2025-08-05,2023-12-26,Leased
VEH-0434,Van,Zenith-118,875.4,331.9,46,HUB-MYS,2021-11-09,80352.3,Active,DRV-0152,,2024-10-05,2025-02-16,Leased
VEH-0435,Van,Nexon-695,965.2,264.8,44,HUB-COI,2021-08-09,237760.8,Maintenance,DRV-0062,,2024-06-29,2025-11-30,Owned
VEH-0436,Van,Kaveri-773,481.3,221.3,47,HUB-GUR,2019-11-27,215804.9,Active,DRV-0281,,2024-01-06,2024-12-13,3PL Partner
VEH-0437,Van,Vayu-500,732.0KG,271.6,48,HUB-MYS,2017-01-08,193104.5,Idle,DRV-0368,,2025-06-26,2025-08-22,3PL Partner
VEH-0439,Van,Kaveri-595,1044.9,312.1,42,HUB-MAD,2017-10-31,89826.0,Active,DRV-0782,,2024-08-08,2025-08-13,Leased
VEH-0440,Van,Nexon-952,738.9,174.1,44,HUB-MYS,2019-12-18,42760.6,Active,DRV-0476,,2024-09-21,2025-02-28,Leased
VEH-0442,Van,Zenith-244,771.5 kg,295.7,41,HUB-HYD,2018-09-26,64255.7,Idle,DRV-0609,,2025-05-24,2025-06-03,Leased
VEH-0443,Van,Zenith-450,984.7,303.5,51,HUB-NAG,2023-07-18,20239.1,Active,DRV-0055,,2025-05-17,2023-12-31,3PL Partner
VEH-0444,Van,Kaveri-902,1127.0,201.0,51,HUB-GUW,2021-10-16,39512.1,Idle,DRV-0764,,2025-03-18,2025-10-10,Owned
VEH-0445,Van,Nexon-722,742.4,389.2,49,HUB-VIS,2022-12-08,53247.2,Active,DRV-0398,,2025-03-04,2025-04-16,3PL Partner
VEH-0446,Van,UrbanCraft-413,963.2,355.4,43,HUB-BEN,2021-10-28,105228.1,Idle,DRV-0262,,2024-09-06,2023-12-25,3PL Partner
VEH-0447,Van,Zenith-148,644.9,272.4,51,HUB-CHA,2023-08-18,17908.9,Active,DRV-0619,,2025-03-22,2025-04-15,Leased
VEH-0448,Van,Meridian-543,727.4 kg,314.2,51,HUB-MYS,2020-03-11,69342.0,Active,DRV-0816,,2025-07-01,2025-08-12,Owned
VEH-0449,Van,Aravind-249,1132.9,203.8,40,HUB-BEN,2021-11-21,182954.4,Maintenance,DRV-0321,,2024-10-09,2024-11-26,3PL Partner
VEH-0450,Van,Meridian-731,656.3KG,211.8,43,HUB-GUW,2019-12-11,9612.9,Idle,DRV-0437,,2025-05-08,2025-03-22,3PL Partner
VEH-0451,Van,Vayu-721,1003.1,174.5,49,HUB-JAI,2022-10-16,113249.2,Maintenance,DRV-0137,,2024-05-22,2023-11-17,Leased
VEH-0452,Van,Tamira-284,1132.2,304.7,51,HUB-NAG,2019-03-08,50518.8,Idle,DRV-0498,,2024-12-10,2024-02-25,3PL Partner
VEH-0453,Van,Tamira-828,919.7,341.4,40,HUB-BHU,2023-10-19,40811.7,Retired,DRV-0845,,2024-12-23,2024-04-27,3PL Partner
VEH-0454,Van,Vayu-980,1170.4,153.1,47,HUB-AHM,2019-04-25,178619.8,Active,DRV-0384,,2024-08-09,2024-12-04,Owned
VEH-0455,Van,Kaveri-431,552.0,337.9,44,HUB-KOL,2023-06-09,258938.0,Active,DRV-0724,,2024-01-03,2024-03-24,Owned
VEH-0456,Van,Zenith-465,1151.3 kg,323.0,51,HUB-PUN,2019-02-12,15168.7,Retired,DRV-0162,,2025-06-09,2025-11-15,3PL Partner
VEH-0457,Van,Kaveri-171,536.2,256.5,45,HUB-HYD,2021-02-06,74148.0,Retired,DRV-0269,,2024-11-05,2025-04-03,3PL Partner
VEH-0458,Van,Kaveri-569,522.5 kg,252.5,51,HUB-JAI,2019-11-28,216261.1,Maintenance,DRV-0895,,2024-11-01,2023-10-16,3PL Partner
VEH-0459,Van,Aravind-945,786.5,170.2,49,HUB-HYD,2020-10-29,69612.2,Active,DRV-0317,,2025-05-04,2023-11-20,Owned
VEH-0460,Van,Aravind-961,469.8,164.3,48,HUB-CHA,2021-11-17,111108.6,Active,DRV-0059,,2025-08-01,2025-01-26,3PL Partner
VEH-0461,Van,Vayu-249,502.4 kg,392.4,41,HUB-BHU,2023-06-25,7050.4,Active,DRV-0899,,2025-05-02,2024-06-12,3PL Partner
VEH-0463,Van,Zenith-437,1115.7,300.7,42,HUB-NAG,2019-12-04,112815.6,Active,DRV-0442,,2024-04-22,2024-04-13,Owned
VEH-0464,Van,Nexon-691,990.7,263.4,44,HUB-GUR,2023-02-23,40431.8,Active,DRV-0016,,2024-07-11,2024-12-17,3PL Partner
VEH-0465,Van,Vayu-718,703.1,374.6,47,HUB-LUC,2021-08-23,979.2,Active,DRV-0034,,2024-05-12,2025-07-11,Leased
VEH-0466,Van,Kaveri-901,765.0,188.9,39,HUB-MAD,2019-04-16,83316.0,Idle,DRV-0413,,2024-03-29,2025-08-03,Leased
VEH-0467,Van,Zenith-744,1151.8,269.9,47,HUB-MYS,2018-01-06,unknown,Maintenance,DRV-0297,,2024-11-12,2023-10-23,3PL Partner
VEH-0468,Van,Zenith-155,956.7,398.5,45,HUB-BEN,2022-06-27,35851.9,Maintenance,DRV-0857,,2024-09-17,2024-12-18,Owned
VEH-0470,Van,Vayu-821,709.4,304.7,51,HUB-AHM,2022-04-03,55842.5,Maintenance,DRV-0108,,2025-05-26,2025-04-24,Leased
VEH-0471,Van,Zenith-132,696.3 kg,185.3,44,HUB-JAI,2020-07-16,160831.7,Maintenance,DRV-0037,,2024-04-15,2024-01-16,Owned
VEH-0472,Van,Tamira-311,1115.3,393.7,44,HUB-COI,2019-08-24,228265.5,Active,DRV-0315,,2024-09-28,2024-10-12,Leased
VEH-0473,Van,Aravind-473,521.7,293.4,41,HUB-BHU,2020-05-04,48677.2,Retired,DRV-0144,,2025-03-18,2024-08-16,3PL Partner
VEH-0474,Van,Vayu-821,1103.0,-343.7,45,HUB-COI,2023-04-07,245590.8,Maintenance,DRV-0356,,2024-04-28,2025-11-10,Owned
VEH-0475,Van,Kaveri-884,589.0,240.6,45,HUB-HYD,2019-11-12,155319.0,Active,DRV-0424,,2025-04-25,2023-12-08,Leased
VEH-0476,Van,Tamira-181,740.1,313.4,41,HUB-VIS,2019-08-12,189990.0,Retired,DRV-0596,,2024-05-03,2025-06-29,Leased
VEH-0477,Van,Vayu-551,1107.0,272.3,41,HUB-MUM,2018-07-05,211270.3,Maintenance,DRV-0630,,2025-03-19,2024-01-12,Leased
VEH-0478,Van,Kaveri-789,870.1,346.5,45,HUB-KOC,2023-06-16,54348.4,Active,DRV-0415,,2024-09-22,2025-05-28,Owned
VEH-0479,Van,Vayu-207,714.7,378.5,42,HUB-AHM,2020-12-21,251069.1,Active,DRV-0196,,2024-01-24,2024-01-05,Owned
VEH-0480,Van,Vayu-596,497.2,352.6,46,HUB-CHE,2023-05-24,128597.3,Active,DRV-0799,,2024-08-28,2025-01-17,3PL Partner
VEH-0481,Van,Aravind-978,1189.0,343.8,43,HUB-GUW,2022-11-12,213903.0,Active,DRV-0644,,2025-03-19,2024-12-23,Owned
VEH-0482,Van,Vayu-728,962.2,292.4,44,HUB-GUW,2019-07-07,168923.4,Active,DRV-0262,,2025-06-30,2023-12-10,Owned
VEH-0483,Van,Aravind-978,472.8KG,219.8,44,HUB-KOL,2019-10-11,152766.8,Active,DRV-0574,,2024-11-15,2023-10-13,Leased
VEH-0484,Van,Zenith-884,778.6,217.2,46,HUB-GUR,2019-06-19,237275.4,Idle,DRV-0332,,2024-08-12,2025-11-28,Owned
VEH-0485,Van,Zenith-206,1182.0 kg,398.8,42,HUB-VIS,2020-01-06,36586.2,Maintenance,DRV-0829,,2025-05-03,2025-04-30,Owned
VEH-0486,Van,Meridian-840,879.8 kg,277.5,48,HUB-MUM,2022-05-04,176374.0,Active,DRV-0065,,2024-09-23,2025-07-01,Owned
VEH-0487,Van,Nexon-511,1137.0,351.0,50,HUB-CHE,2023-05-03,257041.5,Retired,DRV-0900,,2024-01-13,2025-04-11,3PL Partner
VEH-0488,Van,Zenith-119,886.5KG,391.9,45,HUB-BHU,2020-04-24,115138.1,Active,DRV-0108,,2025-03-28,2023-10-08,Owned
VEH-0489,Van,Meridian-470,544.8KG,204.4,44,HUB-NAG,2021-02-13,9121.0,Idle,DRV-0325,,2024-05-01,2024-01-02,Owned
VEH-0490,Van,Vayu-716,550.6KG,233.3,44,HUB-NAG,2018-09-11,146385.1,Maintenance,DRV-0657,,2025-01-20,2023-11-10,Leased
VEH-0491,Van,Aravind-670,900.0,338.5,44,HUB-CHA,2020-01-28,178330.4,Idle,DRV-0516,,2024-05-26,2024-12-09,Owned
VEH-0492,Van,Vayu-475,1116.9,368.3,40,HUB-LUC,2020-11-17,177529.0,Active,DRV-0353,,2024-02-29,2023-12-17,3PL Partner
VEH-0493,Van,Meridian-280,955.9,152.7,40,HUB-DEL,2022-04-06,144861.6,Active,DRV-0745,,2024-03-27,2025-03-19,3PL Partner
VEH-0494,Van,Tamira-804,408.3 kg,297.2,49,HUB-BEN,2020-10-07,189391.1,Maintenance,DRV-0650,,2024-08-08,2025-03-11,Owned
VEH-0495,Van,Vayu-741,906.9,247.0,51,HUB-GUR,2020-05-16,123223.3,Retired,DRV-0669,,2024-10-30,2024-04-01,Owned
VEH-0496,Van,Aravind-123,893.3KG,312.6,51,HUB-VIS,2023-03-02,190668.8,Idle,DRV-0605,,2024-05-23,2024-04-24,Leased
VEH-0497,Van,Aravind-611,598.4,282.6,51,HUB-KOC,2017-10-22,155647.0,Maintenance,DRV-0546,,2025-03-05,2025-07-12,Owned
VEH-0498,Van,Kaveri-575,647.0 kg,235.3,49,HUB-LUC,2018-02-21,181651.5,Maintenance,DRV-0352,,2025-02-05,2024-11-04,3PL Partner
VEH-0499,Van,Zenith-534,1182.7,152.7,47,HUB-NAG,2020-02-01,9089.6,Active,DRV-0686,,2024-04-28,2025-03-26,Leased
VEH-0501,Van,Aravind-284,482.0,375.2,49,HUB-BEN,2023-01-06,,Active,DRV-0457,,2025-08-03,2025-10-09,3PL Partner
VEH-0502,Van,Nexon-374,492.4,333.0,42,HUB-CHA,2019-12-28,72333.8,Active,DRV-0403,,2024-03-09,2024-05-13,Owned
VEH-0503,Van,UrbanCraft-440,1029.6,173.0,49,HUB-NAG,2020-08-22,111711.9,Retired,DRV-0396,,2024-08-31,2025-03-22,Leased
VEH-0504,Van,Aravind-720,573.0,233.6,50,HUB-BEN,2017-08-19,92273.8,Active,DRV-0131,,2024-03-09,2023-12-22,Leased
VEH-0505,Van,Vayu-319,502.5,327.5,48,HUB-GUR,2019-11-30,98016.1,Active,DRV-0760,,2025-03-31,2024-10-12,Owned
VEH-0506,Van,Tamira-194,512.8,227.7,50,HUB-COI,2023-05-01,,Active,DRV-0116,,2024-07-17,2025-05-13,Owned
VEH-0507,Van,Zenith-987,798.1 kg,175.3,45,HUB-CHE,2019-10-25,244631.1,Active,DRV-0634,,2024-12-01,2024-01-15,3PL Partner
VEH-0508,Van,Tamira-846,1104.3 kg,153.5,44,HUB-MAD,2018-06-30,104112.7,Idle,DRV-0014,,2025-02-19,2023-11-27,Leased
VEH-0509,Van,Nexon-883,426.2,232.5,40,HUB-GUR,2023-09-19,145149.8,Active,DRV-0267,,2024-05-04,2024-05-11,3PL Partner
VEH-0510,Van,Meridian-812,810.1,206.7,44,HUB-BHU,2022-01-21,90458.1,Retired,DRV-0774,,2025-02-18,2025-10-16,Owned
VEH-0511,Van,Zenith-240,547.5 kg,270.7,43,HUB-MYS,2021-03-11,98486.5,Active,DRV-0578,,2024-08-26,2024-03-28,Owned
VEH-0512,Van,Tamira-857,782.6,163.9,44,HUB-MAD,2021-05-30,33966.9,Maintenance,DRV-0852,,2024-01-06,2024-01-09,3PL Partner
VEH-0513,Van,Aravind-248,751.8,363.6,48,HUB-AHM,2022-12-17,167566.7,Active,DRV-0578,,2024-03-15,2023-11-09,Owned
VEH-0514,Van,Vayu-819,570.3KG,287.8,50,HUB-VIS,2018-03-23,201313.4,Active,DRV-0314,,2025-05-30,2023-10-05,Owned
VEH-0515,Van,Aravind-319,484.3 kg,368.6,46,HUB-AHM,2020-10-27,228616.9,Maintenance,DRV-0327,,2024-05-09,2024-05-26,Leased
VEH-0516,Van,Aravind-470,967.0,346.3,41,HUB-MYS,2021-03-21,105025.0,Idle,DRV-0080,,2025-04-02,2025-04-18,Leased
VEH-0517,Van,Nexon-739,1174.0,224.7,43,HUB-VIS,2019-05-12,96096.8,Active,DRV-0029,,2025-03-30,2025-05-28,Owned
VEH-0518,Van,Nexon-727,1029.0 kg,374.4,48,HUB-BEN,2020-02-25,145025.0,Active,DRV-0643,,2024-05-03,2024-07-14,3PL Partner
VEH-0519,Van,Nexon-828,696.5 kg,381.2,51,HUB-AHM,2022-11-06,59104.4,Retired,DRV-0710,,2024-11-28,2024-02-03,Leased
VEH-0520,Van,Aravind-449,619.9,234.0,50,HUB-GUW,2019-06-19,236835.7,Maintenance,DRV-0033,,2024-01-18,2024-10-11,Owned
VEH-0521,Van,Meridian-679,770.0 kg,323.9,40,HUB-KOL,2022-09-05,256647.4,Maintenance,DRV-0618,,2024-06-07,2025-07-03,3PL Partner
VEH-0522,Van,Tamira-769,855.2,327.6,46,HUB-CHE,2019-08-05,219812.4,Active,DRV-0755,,2024-06-19,2023-11-10,Owned
VEH-0523,Van,Meridian-486,574.3KG,-279.9,48,HUB-DEL,2018-03-29,150725.8,Active,DRV-0774,,2024-03-10,2024-09-29,Owned
VEH-0524,Van,Nexon-175,738.2,311.8,42,HUB-PUN,2021-02-04,26649.3,Active,DRV-0335,,2024-05-13,2024-10-30,3PL Partner
VEH-0525,Van,Zenith-526,473.8,361.5,42,HUB-DEL,2022-06-25,162197.1,Maintenance,DRV-0475,,2024-06-11,2023-11-28,3PL Partner
VEH-0526,Van,Zenith-319,729.5,254.1,51,HUB-LUC,2020-04-29,227319.0,Idle,DRV-0263,,2024-02-17,2025-06-26,3PL Partner
VEH-0527,Van,Tamira-279,1030.3,303.1,49,HUB-AHM,2017-08-09,97171.4,Retired,DRV-0538,,2024-01-22,2024-01-08,3PL Partner
VEH-0528,Van,Nexon-969,740.3,282.5,48,HUB-GUR,2020-09-11,234949.6,Active,DRV-0153,,2024-07-16,2023-11-29,3PL Partner
VEH-0529,Van,Nexon-350,815.5,380.1,45,HUB-NAG,2020-02-15,71923.6,Retired,DRV-0249,,2025-01-27,2025-01-30,Leased
VEH-0530,Van,Kaveri-152,504.8,383.0,40,HUB-KOL,2018-04-25,250555.8,Active,DRV-0206,,2025-05-13,2024-12-20,Owned
VEH-0531,Van,UrbanCraft-416,602.9,285.3,43,HUB-CHA,2022-04-10,,Maintenance,DRV-0566,,2024-02-09,2024-12-31,3PL Partner
VEH-0532,Van,Vayu-940,1133.5 kg,274.4,39,HUB-CHA,2021-07-26,248789.2,Active,DRV-0437,,2024-09-13,2025-07-11,Owned
VEH-0534,Van,Aravind-319,955.1,355.0,41,HUB-BHU,2023-10-14,26733.3,Maintenance,DRV-0153,,2024-04-12,2025-04-17,Leased
VEH-0535,Van,Tamira-911,1166.9 kg,232.8,46,HUB-GUR,2020-10-15,81379.3,Active,DRV-0404,,2024-12-17,2025-05-09,Owned
VEH-0536,Van,Aravind-236,1144.6 kg,346.6,49,HUB-AHM,2021-12-25,212496.9,Retired,DRV-0421,,2024-06-28,2025-11-13,Owned
VEH-0537,Van,Vayu-528,666.6,368.6,41,HUB-COI,2020-06-11,62308.0,Active,DRV-0296,,2024-01-26,2025-04-17,3PL Partner
VEH-0538,Van,Kaveri-490,662.0,340.7,44,HUB-HYD,2017-12-13,33903.4,Maintenance,DRV-0270,,2025-04-23,2025-12-01,Leased
VEH-0539,Van,Nexon-460,412.5,341.4,40,HUB-DEL,2018-09-30,248302.0,Active,DRV-0605,,2024-03-15,2025-10-26,3PL Partner
VEH-0540,Van,Tamira-842,1055.9,176.9,45,HUB-AHM,2018-07-05,196639.0,Maintenance,DRV-0618,,2024-02-18,2023-12-08,3PL Partner
VEH-0541,Van,Meridian-688,690.2,364.8,47,HUB-COI,2018-11-25,178866.6,Maintenance,DRV-0002,,2025-05-17,2024-05-08,3PL Partner
VEH-0542,Van,Tamira-273,1073.3,294.3,44,HUB-LUC,2022-05-31,241084.3,Idle,DRV-0322,,2025-12-01,2025-06-12,3PL Partner
